GeoFIPS,GeoName,Region,TableName,Unit,LineCode,Description,2012,2013,2014,2015,2016,2017
 "12000","Florida",5,SAOEMP,"Number of jobs",9,"   Nondurable goods",2553,2486,2482,2494,2596,2537
 "12000","Florida",5,SAOEMP,"Number of jobs",10,"  Wholesale trade",8378,8184,8270,8428,8356,8395
 "12000","Florida",5,SAOEMP,"Number of jobs",11,"  Retail trade",116584,119103,122081,124470,124466,124273
 "12000","Florida",5,SAOEMP,"Number of jobs",12,"  Transportation and warehousing",19376,19665,20990,23806,23471,25342
 "12000","Florida",5,SAOEMP,"Number of jobs",13,"  Information",338,342,344,344,345,342
 "12000","Florida",5,SAOEMP,"Number of jobs",14,"  Finance, insurance, real estate, rental, and leasing",4947,4915,4337,4465,4522,4608
 "12000","Florida",5,SAOEMP,"Number of jobs",15,"   Finance and insurance",925,868,829,822,828,874
 "12000","Florida",5,SAOEMP,"Number of jobs",16,"   Real estate and rental and leasing",4022,4047,3508,3642,3694,3734
 "12000","Florida",5,SAOEMP,"Number of jobs",17,"  Professional and business services",7951,7940,7975,8288,8921,9019
 "12000","Florida",5,SAOEMP,"Number of jobs",18,"   Educational services, health care, and social assistance",4521,4762,5015,5193,5440,5616
 "12000","Florida",5,SAOEMP,"Number of jobs",19,"   Educational services",4186,4442,4684,4853,5091,5260
 "12000","Florida",5,SAOEMP,"Number of jobs",20,"   Health care and social assistance",334,320,332,340,349,356
 "12000","Florida",5,SAOEMP,"Number of jobs",21,"  Arts, entertainment, recreation, accommodation, and food services",259355,249400,256147,262676,269126,282085
 "12000","Florida",5,SAOEMP,"Number of jobs",22,"   Arts, entertainment, and recreation",107457,108782,114227,115820,122274,128529
 "12000","Florida",5,SAOEMP,"Number of jobs",23,"   Accommodation and food services",151898,140617,141920,146856,146851,153556
 "12000","Florida",5,SAOEMP,"Number of jobs",24,"  Other services, except government",5153,5132,5380,5522,5621,5758
 "12000","Florida",5,SAOEMP,"Number of jobs",25," Government",14359,14027,13947,13853,13954,14129
 "12000","Florida",5,SAOEMP,"Number of jobs",26,"  Federal",867,979,895,867,869,830
 "12000","Florida",5,SAOEMP,"Number of jobs",27,"  State and local",13491,13049,13052,12986,13086,13298
 "13000","Georgia",5,SAOEMP,"Number of jobs",1,"All Industries",128921,127391,130759,135564,140364,144203
 "13000","Georgia",5,SAOEMP,"Number of jobs",2," Private Industries",121213,119548,122869,127455,132090,135841
 "13000","Georgia",5,SAOEMP,"Number of jobs",3,"  Agriculture, forestry, fishing, and hunting",1248,1205,1259,1307,1297,1326
 "13000","Georgia",5,SAOEMP,"Number of jobs",4,"  Mining",1,1,1,1,1,1
 "13000","Georgia",5,SAOEMP,"Number of jobs",5,"  Utilities",0,0,0,0,0,0
 "13000","Georgia",5,SAOEMP,"Number of jobs",6,"  Construction",1976,1942,1974,3174,3350,3349
 "13000","Georgia",5,SAOEMP,"Number of jobs",7,"  Manufacturing",7010,7156,7202,7455,7961,8637
 "13000","Georgia",5,SAOEMP,"Number of jobs",8,"   Durable goods",3873,4125,4165,4447,4868,5595
 "13000","Georgia",5,SAOEMP,"Number of jobs",9,"   Nondurable goods",3137,3031,3037,3008,3093,3043
 "13000","Georgia",5,SAOEMP,"Number of jobs",10,"  Wholesale trade",4661,4600,4638,4741,4862,4907
 "13000","Georgia",5,SAOEMP,"Number of jobs",11,"  Retail trade",45092,44638,45131,46152,45842,47227
 "13000","Georgia",5,SAOEMP,"Number of jobs",12,"  Transportation and warehousing",9989,9604,9963,10500,11332,11470
 "13000","Georgia",5,SAOEMP,"Number of jobs",13,"  Information",204,205,208,207,209,210
 "13000","Georgia",5,SAOEMP,"Number of jobs",14,"  Finance, insurance, real estate, rental, and leasing",1190,1212,1183,1209,1239,1280
 "13000","Georgia",5,SAOEMP,"Number of jobs",15,"   Finance and insurance",400,383,367,364,355,361
 "13000","Georgia",5,SAOEMP,"Number of jobs",16,"   Real estate and rental and leasing",790,829,816,845,884,919
 "13000","Georgia",5,SAOEMP,"Number of jobs",17,"  Professional and business services",1831,1846,1864,1921,1980,1887
 "13000","Georgia",5,SAOEMP,"Number of jobs",18,"   Educational services, health care, and social assistance",2143,2280,2392,2474,2593,2679
 "13000","Georgia",5,SAOEMP,"Number of jobs",19,"   Educational services",2034,2172,2280,2358,2471,2554
 "13000","Georgia",5,SAOEMP,"Number of jobs",20,"   Health care and social assistance",109,108,112,116,122,125
 "13000","Georgia",5,SAOEMP,"Number of jobs",21,"  Arts, entertainment, recreation, accommodation, and food services",44171,43151,45282,46522,49618,51043
 "13000","Georgia",5,SAOEMP,"Number of jobs",22,"   Arts, entertainment, and recreation",19982,20692,21925,22690,24347,25814
 "13000","Georgia",5,SAOEMP,"Number of jobs",23,"   Accommodation and food services",24188,22459,23357,23832,25271,25229
 "13000","Georgia",5,SAOEMP,"Number of jobs",24,"  Other services, except government",1698,1707,1771,1791,1807,1824
 "13000","Georgia",5,SAOEMP,"Number of jobs",25," Government",7708,7843,7890,8109,8273,8362
 "13000","Georgia",5,SAOEMP,"Number of jobs",26,"  Federal",609,676,615,593,592,561
 "13000","Georgia",5,SAOEMP,"Number of jobs",27,"  State and local",7099,7168,7274,7516,7681,7800
 "15000","Hawaii",8,SAOEMP,"Number of jobs",1,"All Industries",52909,53459,52282,53764,51846,57584
 "15000","Hawaii",8,SAOEMP,"Number of jobs",2," Private Industries",50623,50992,49699,50980,48942,54626
 "15000","Hawaii",8,SAOEMP,"Number of jobs",3,"  Agriculture, forestry, fishing, and hunting",431,397,411,434,447,439
 "15000","Hawaii",8,SAOEMP,"Number of jobs",4,"  Mining",0,0,0,0,0,0
 "15000","Hawaii",8,SAOEMP,"Number of jobs",5,"  Utilities",0,0,0,0,0,0
 "15000","Hawaii",8,SAOEMP,"Number of jobs",6,"  Construction",533,554,563,806,849,843
 "15000","Hawaii",8,SAOEMP,"Number of jobs",7,"  Manufacturing",496,496,491,498,510,484
 "15000","Hawaii",8,SAOEMP,"Number of jobs",8,"   Durable goods",71,70,64,62,62,59
 "15000","Hawaii",8,SAOEMP,"Number of jobs",9,"   Nondurable goods",425,426,426,436,448,425
 "15000","Hawaii",8,SAOEMP,"Number of jobs",10,"  Wholesale trade",432,420,424,423,416,410
 "15000","Hawaii",8,SAOEMP,"Number of jobs",11,"  Retail trade",11363,11551,11232,11378,11054,11405
 "15000","Hawaii",8,SAOEMP,"Number of jobs",12,"  Transportation and warehousing",7626,8352,8495,8490,8518,9241
 "15000","Hawaii",8,SAOEMP,"Number of jobs",13,"  Information",22,23,23,23,23,24
 "15000","Hawaii",8,SAOEMP,"Number of jobs",14,"  Finance, insurance, real estate, rental, and leasing",475,495,454,475,474,472
 "15000","Hawaii",8,SAOEMP,"Number of jobs",15,"   Finance and insurance",66,62,59,57,55,55
 "15000","Hawaii",8,SAOEMP,"Number of jobs",16,"   Real estate and rental and leasing",409,432,395,418,419,416
 "15000","Hawaii",8,SAOEMP,"Number of jobs",17,"  Professional and business services",1163,1174,1183,1257,1354,1330
 "15000","Hawaii",8,SAOEMP,"Number of jobs",18,"   Educational services, health care, and social assistance",501,536,563,591,608,624
 "15000","Hawaii",8,SAOEMP,"Number of jobs",19,"   Educational services",462,499,527,553,571,584
 "15000","Hawaii",8,SAOEMP,"Number of jobs",20,"   Health care and social assistance",39,37,36,38,38,40
 "15000","Hawaii",8,SAOEMP,"Number of jobs",21,"  Arts, entertainment, recreation, accommodation, and food services",27128,26559,25415,26154,24246,28895
 "15000","Hawaii",8,SAOEMP,"Number of jobs",22,"   Arts, entertainment, and recreation",5981,6186,6521,6606,6789,6883
 "15000","Hawaii",8,SAOEMP,"Number of jobs",23,"   Accommodation and food services",21148,20373,18894,19548,17456,22012
 "15000","Hawaii",8,SAOEMP,"Number of jobs",24,"  Other services, except government",451,437,445,452,442,459
 "15000","Hawaii",8,SAOEMP,"Number of jobs",25," Government",2286,2467,2583,2784,2904,2958
 "15000","Hawaii",8,SAOEMP,"Number of jobs",26,"  Federal",408,457,424,415,428,421
 "15000","Hawaii",8,SAOEMP,"Number of jobs",27,"  State and local",1878,2009,2159,2370,2477,2537
 "16000","Idaho",7,SAOEMP,"Number of jobs",1,"All Industries",30725,30547,31534,31648,32479,33831
 "16000","Idaho",7,SAOEMP,"Number of jobs",2," Private Industries",29201,28977,29914,29966,30735,32073
 "16000","Idaho",7,SAOEMP,"Number of jobs",3,"  Agriculture, forestry, fishing, and hunting",454,427,474,501,514,536
 "16000","Idaho",7,SAOEMP,"Number of jobs",4,"  Mining",2,1,1,1,1,2
 "16000","Idaho",7,SAOEMP,"Number of jobs",5,"  Utilities",0,0,0,0,0,0
 "16000","Idaho",7,SAOEMP,"Number of jobs",6,"  Construction",283,352,368,403,435,458
 "16000","Idaho",7,SAOEMP,"Number of jobs",7,"  Manufacturing",1578,1670,1689,1798,1871,2053
 "16000","Idaho",7,SAOEMP,"Number of jobs",8,"   Durable goods",1127,1215,1227,1329,1377,1549
 "16000","Idaho",7,SAOEMP,"Number of jobs",9,"   Nondurable goods",451,455,462,470,494,503
 "16000","Idaho",7,SAOEMP,"Number of jobs",10,"  Wholesale trade",634,633,642,649,636,635
 "16000","Idaho",7,SAOEMP,"Number of jobs",11,"  Retail trade",11432,11541,11634,11758,11782,12066
 "16000","Idaho",7,SAOEMP,"Number of jobs",12,"  Transportation and warehousing",1128,1092,1055,1042,1165,1055
 "16000","Idaho",7,SAOEMP,"Number of jobs",13,"  Information",28,28,28,28,28,27
 "16000","Idaho",7,SAOEMP,"Number of jobs",14,"  Finance, insurance, real estate, rental, and leasing",391,378,360,359,356,363
 "16000","Idaho",7,SAOEMP,"Number of jobs",15,"   Finance and insurance",149,138,128,122,118,121
 "16000","Idaho",7,SAOEMP,"Number of jobs",16,"   Real estate and rental and leasing",242,241,232,236,238,242
 "16000","Idaho",7,SAOEMP,"Number of jobs",17,"  Professional and business services",448,454,457,464,471,476
 "16000","Idaho",7,SAOEMP,"Number of jobs",18,"   Educational services, health care, and social assistance",603,644,679,699,729,753
 "16000","Idaho",7,SAOEMP,"Number of jobs",19,"   Educational services",580,621,656,674,704,727
 "16000","Idaho",7,SAOEMP,"Number of jobs",20,"   Health care and social assistance",23,23,24,24,25,26
 "16000","Idaho",7,SAOEMP,"Number of jobs",21,"  Arts, entertainment, recreation, accommodation, and food services",11937,11476,12234,11970,12443,13329
 "16000","Idaho",7,SAOEMP,"Number of jobs",22,"   Arts, entertainment, and recreation",6061,6158,6493,6566,6881,7071
 "16000","Idaho",7,SAOEMP,"Number of jobs",23,"   Accommodation and food services",5876,5318,5742,5404,5562,6258
 "16000","Idaho",7,SAOEMP,"Number of jobs",24,"  Other services, except government",283,280,293,295,304,320
 "16000","Idaho",7,SAOEMP,"Number of jobs",25," Government",1524,1570,1619,1682,1744,1758
 "16000","Idaho",7,SAOEMP,"Number of jobs",26,"  Federal",265,259,258,246,252,249
 "16000","Idaho",7,SAOEMP,"Number of jobs",27,"  State and local",1259,1311,1361,1436,1491,1509
 "17000","Illinois",3,SAOEMP,"Number of jobs",1,"All Industries",163566,159548,159971,162421,167062,165400
 "17000","Illinois",3,SAOEMP,"Number of jobs",2," Private Industries",145926,142509,142755,145034,149165,147208
 "17000","Illinois",3,SAOEMP,"Number of jobs",3,"  Agriculture, forestry, fishing, and hunting",1044,969,1049,1083,1126,1169
 "17000","Illinois",3,SAOEMP,"Number of jobs",4,"  Mining",25,19,14,11,9,18
 "17000","Illinois",3,SAOEMP,"Number of jobs",5,"  Utilities",0,0,0,0,0,0
 "17000","Illinois",3,SAOEMP,"Number of jobs",6,"  Construction",4105,3679,3536,3548,3508,3496
 "17000","Illinois",3,SAOEMP,"Number of jobs",7,"  Manufacturing",8031,7987,7828,7785,7700,7662
 "17000","Illinois",3,SAOEMP,"Number of jobs",8,"   Durable goods",4037,4045,3891,3812,3547,3497
 "17000","Illinois",3,SAOEMP,"Number of jobs",9,"   Nondurable goods",3994,3942,3938,3974,4153,4165
 "17000","Illinois",3,SAOEMP,"Number of jobs",10,"  Wholesale trade",5926,5774,5825,5826,5724,5742
 "17000","Illinois",3,SAOEMP,"Number of jobs",11,"  Retail trade",54124,53967,53211,53216,53169,51859
 "17000","Illinois",3,SAOEMP,"Number of jobs",12,"  Transportation and warehousing",11095,10771,10677,11045,11285,11322
 "17000","Illinois",3,SAOEMP,"Number of jobs",13,"  Information",288,288,288,285,285,281
 "17000","Illinois",3,SAOEMP,"Number of jobs",14,"  Finance, insurance, real estate, rental, and leasing",1711,1695,1660,1685,1721,1780
 "17000","Illinois",3,SAOEMP,"Number of jobs",15,"   Finance and insurance",825,771,729,712,702,730
 "17000","Illinois",3,SAOEMP,"Number of jobs",16,"   Real estate and rental and leasing",886,924,931,973,1020,1051
 "17000","Illinois",3,SAOEMP,"Number of jobs",17,"  Professional and business services",2694,2675,2688,2763,2901,2807
 "17000","Illinois",3,SAOEMP,"Number of jobs",18,"   Educational services, health care, and social assistance",3550,3768,3943,4071,4266,4436
 "17000","Illinois",3,SAOEMP,"Number of jobs",19,"   Educational services",3376,3595,3766,3887,4076,4246
 "17000","Illinois",3,SAOEMP,"Number of jobs",20,"   Health care and social assistance",174,173,177,184,191,190
 "17000","Illinois",3,SAOEMP,"Number of jobs",21,"  Arts, entertainment, recreation, accommodation, and food services",50927,48518,49567,51236,54979,54167
 "17000","Illinois",3,SAOEMP,"Number of jobs",22,"   Arts, entertainment, and recreation",26180,26851,28137,28295,29390,30073
 "17000","Illinois",3,SAOEMP,"Number of jobs",23,"   Accommodation and food services",24748,21667,21430,22940,25589,24094
 "17000","Illinois",3,SAOEMP,"Number of jobs",24,"  Other services, except government",2405,2399,2469,2480,2493,2469
 "17000","Illinois",3,SAOEMP,"Number of jobs",25," Government",17640,17039,17216,17388,17896,18192
 "17000","Illinois",3,SAOEMP,"Number of jobs",26,"  Federal",52,51,47,43,43,42
 "17000","Illinois",3,SAOEMP,"Number of jobs",27,"  State and local",17588,16988,17169,17345,17853,18150
 "18000","Indiana",3,SAOEMP,"Number of jobs",1,"All Industries",93445,95623,95887,97312,102001,108535
 "18000","Indiana",3,SAOEMP,"Number of jobs",2," Private Industries",89439,91719,91934,93210,97696,104160
 "18000","Indiana",3,SAOEMP,"Number of jobs",3,"  Agriculture, forestry, fishing, and hunting",465,448,490,520,528,564
 "18000","Indiana",3,SAOEMP,"Number of jobs",4,"  Mining",22,17,13,10,8,17
 "18000","Indiana",3,SAOEMP,"Number of jobs",5,"  Utilities",0,0,0,0,0,0
 "18000","Indiana",3,SAOEMP,"Number of jobs",6,"  Construction",1780,1224,1291,1512,1611,1642
 "18000","Indiana",3,SAOEMP,"Number of jobs",7,"  Manufacturing",23081,25498,24990,25358,29154,35577
 "18000","Indiana",3,SAOEMP,"Number of jobs",8,"   Durable goods",21033,23491,22976,23337,27059,33493
 "18000","Indiana",3,SAOEMP,"Number of jobs",9,"   Nondurable goods",2049,2007,2014,2021,2095,2083
 "18000","Indiana",3,SAOEMP,"Number of jobs",10,"  Wholesale trade",2065,2028,2035,2034,1948,1941
 "18000","Indiana",3,SAOEMP,"Number of jobs",11,"  Retail trade",29765,30087,29691,29760,29765,30163
 "18000","Indiana",3,SAOEMP,"Number of jobs",12,"  Transportation and warehousing",2795,2846,2809,2550,2542,2627
 "18000","Indiana",3,SAOEMP,"Number of jobs",13,"  Information",111,111,110,109,106,101
 "18000","Indiana",3,SAOEMP,"Number of jobs",14,"  Finance, insurance, real estate, rental, and leasing",759,759,733,751,751,766
 "18000","Indiana",3,SAOEMP,"Number of jobs",15,"   Finance and insurance",326,305,288,278,268,272
 "18000","Indiana",3,SAOEMP,"Number of jobs",16,"   Real estate and rental and leasing",432,453,445,473,483,494
 "18000","Indiana",3,SAOEMP,"Number of jobs",17,"  Professional and business services",1090,1095,1116,1165,1242,1243
 "18000","Indiana",3,SAOEMP,"Number of jobs",18,"   Educational services, health care, and social assistance",1694,1817,1910,1986,2079,2142
 "18000","Indiana",3,SAOEMP,"Number of jobs",19,"   Educational services",1607,1728,1818,1891,1982,2045
 "18000","Indiana",3,SAOEMP,"Number of jobs",20,"   Health care and social assistance",87,89,92,95,97,97
 "18000","Indiana",3,SAOEMP,"Number of jobs",21,"  Arts, entertainment, recreation, accommodation, and food services",24654,24627,25553,26265,26779,26206
 "18000","Indiana",3,SAOEMP,"Number of jobs",22,"   Arts, entertainment, and recreation",13664,14125,14850,15082,15666,16089
 "18000","Indiana",3,SAOEMP,"Number of jobs",23,"   Accommodation and food services",10990,10502,10703,11183,11113,10117
 "18000","Indiana",3,SAOEMP,"Number of jobs",24,"  Other services, except government",1158,1162,1193,1190,1183,1171
 "18000","Indiana",3,SAOEMP,"Number of jobs",25," Government",4006,3904,3953,4102,4305,4375
 "18000","Indiana",3,SAOEMP,"Number of jobs",26,"  Federal",194,203,175,158,153,148
 "18000","Indiana",3,SAOEMP,"Number of jobs",27,"  State and local",3812,3701,3779,3944,4153,4227
 "19000","Iowa",4,SAOEMP,"Number of jobs",1,"All Industries",44844,45641,45283,44843,47275,48185
 "19000","Iowa",4,SAOEMP,"Number of jobs",2," Private Industries",42244,43169,42841,42440,44855,45727
 "19000","Iowa",4,SAOEMP,"Number of jobs",3,"  Agriculture, forestry, fishing, and hunting",346,334,358,384,390,417
 "19000","Iowa",4,SAOEMP,"Number of jobs",4,"  Mining",0,0,0,0,0,0
 "19000","Iowa",4,SAOEMP,"Number of jobs",5,"  Utilities",0,0,0,0,0,0
 "19000","Iowa",4,SAOEMP,"Number of jobs",6,"  Construction",1301,1255,1057,1045,1080,1093
 "19000","Iowa",4,SAOEMP,"Number of jobs",7,"  Manufacturing",5556,6094,5926,5943,6828,7720
 "19000","Iowa",4,SAOEMP,"Number of jobs",8,"   Durable goods",4237,4769,4587,4583,5378,6246
 "19000","Iowa",4,SAOEMP,"Number of jobs",9,"   Nondurable goods",1318,1325,1339,1360,1450,1473
 "19000","Iowa",4,SAOEMP,"Number of jobs",10,"  Wholesale trade",1306,1263,1291,1290,1266,1249
 "19000","Iowa",4,SAOEMP,"Number of jobs",11,"  Retail trade",16796,17161,16862,16471,16718,16970
 "19000","Iowa",4,SAOEMP,"Number of jobs",12,"  Transportation and warehousing",1078,1064,1042,1020,1001,988
 "19000","Iowa",4,SAOEMP,"Number of jobs",13,"  Information",88,87,86,86,86,84
 "19000","Iowa",4,SAOEMP,"Number of jobs",14,"  Finance, insurance, real estate, rental, and leasing",369,366,350,356,364,371
 "19000","Iowa",4,SAOEMP,"Number of jobs",15,"   Finance and insurance",220,208,198,195,193,199
 "19000","Iowa",4,SAOEMP,"Number of jobs",16,"   Real estate and rental and leasing",148,158,152,161,170,172
 "19000","Iowa",4,SAOEMP,"Number of jobs",17,"  Professional and business services",550,552,563,578,603,606
 "19000","Iowa",4,SAOEMP,"Number of jobs",18,"   Educational services, health care, and social assistance",938,1011,1069,1123,1194,1248
 "19000","Iowa",4,SAOEMP,"Number of jobs",19,"   Educational services",898,971,1028,1081,1149,1204
 "19000","Iowa",4,SAOEMP,"Number of jobs",20,"   Health care and social assistance",40,41,42,43,44,44
 "19000","Iowa",4,SAOEMP,"Number of jobs",21,"  Arts, entertainment, recreation, accommodation, and food services",13415,13477,13721,13634,14821,14494
 "19000","Iowa",4,SAOEMP,"Number of jobs",22,"   Arts, entertainment, and recreation",7642,7838,8221,8323,8701,8950
 "19000","Iowa",4,SAOEMP,"Number of jobs",23,"   Accommodation and food services",5773,5640,5500,5311,6120,5544
 "19000","Iowa",4,SAOEMP,"Number of jobs",24,"  Other services, except government",502,504,515,509,505,487
 "19000","Iowa",4,SAOEMP,"Number of jobs",25," Government",2600,2472,2442,2404,2420,2458
 "19000","Iowa",4,SAOEMP,"Number of jobs",26,"  Federal",34,34,33,31,32,31
 "19000","Iowa",4,SAOEMP,"Number of jobs",27,"  State and local",2567,2438,2409,2373,2388,2427
 "20000","Kansas",4,SAOEMP,"Number of jobs",1,"All Industries",38504,37647,37791,38589,39905,39776
 "20000","Kansas",4,SAOEMP,"Number of jobs",2," Private Industries",35220,34346,34478,35269,36590,36383
 "20000","Kansas",4,SAOEMP,"Number of jobs",3,"  Agriculture, forestry, fishing, and hunting",317,306,322,342,336,355
 "20000","Kansas",4,SAOEMP,"Number of jobs",4,"  Mining",4,4,4,3,4,3
 "20000","Kansas",4,SAOEMP,"Number of jobs",5,"  Utilities",0,0,0,0,0,0
 "20000","Kansas",4,SAOEMP,"Number of jobs",6,"  Construction",604,676,741,741,764,763
 "20000","Kansas",4,SAOEMP,"Number of jobs",7,"  Manufacturing",2988,3008,2974,2982,3100,3131
 "20000","Kansas",4,SAOEMP,"Number of jobs",8,"   Durable goods",1755,1783,1751,1762,1849,1908
 "20000","Kansas",4,SAOEMP,"Number of jobs",9,"   Nondurable goods",1234,1225,1222,1219,1251,1223
 "20000","Kansas",4,SAOEMP,"Number of jobs",10,"  Wholesale trade",1412,1407,1429,1437,1391,1389
 "20000","Kansas",4,SAOEMP,"Number of jobs",11,"  Retail trade",14797,14220,13896,14129,14262,14636
 "20000","Kansas",4,SAOEMP,"Number of jobs",12,"  Transportation and warehousing",601,589,580,571,559,548
 "20000","Kansas",4,SAOEMP,"Number of jobs",13,"  Information",83,85,86,84,81,74
 "20000","Kansas",4,SAOEMP,"Number of jobs",14,"  Finance, insurance, real estate, rental, and leasing",265,255,246,249,248,256
 "20000","Kansas",4,SAOEMP,"Number of jobs",15,"   Finance and insurance",149,138,131,126,124,127
 "20000","Kansas",4,SAOEMP,"Number of jobs",16,"   Real estate and rental and leasing",116,116,115,123,124,130
 "20000","Kansas",4,SAOEMP,"Number of jobs",17,"  Professional and business services",537,544,559,584,618,627
 "20000","Kansas",4,SAOEMP,"Number of jobs",18,"   Educational services, health care, and social assistance",851,914,962,994,1038,1066
 "20000","Kansas",4,SAOEMP,"Number of jobs",19,"   Educational services",811,873,920,951,993,1023
 "20000","Kansas",4,SAOEMP,"Number of jobs",20,"   Health care and social assistance",41,41,42,43,44,43
 "20000","Kansas",4,SAOEMP,"Number of jobs",21,"  Arts, entertainment, recreation, accommodation, and food services",12314,11899,12231,12710,13755,13119
 "20000","Kansas",4,SAOEMP,"Number of jobs",22,"   Arts, entertainment, and recreation",5499,5698,6007,6153,6521,6805
 "20000","Kansas",4,SAOEMP,"Number of jobs",23,"   Accommodation and food services",6815,6201,6225,6557,7234,6314
 "20000","Kansas",4,SAOEMP,"Number of jobs",24,"  Other services, except government",445,440,448,442,434,415
 "20000","Kansas",4,SAOEMP,"Number of jobs",25," Government",3283,3301,3313,3320,3314,3392
 "20000","Kansas",4,SAOEMP,"Number of jobs",26,"  Federal",24,23,23,22,23,23
 "20000","Kansas",4,SAOEMP,"Number of jobs",27,"  State and local",3260,3277,3290,3298,3291,3369
 "21000","Kentucky",5,SAOEMP,"Number of jobs",1,"All Industries",51005,50098,50800,51970,52678,53632
 "21000","Kentucky",5,SAOEMP,"Number of jobs",2," Private Industries",48182,47251,47929,49057,49722,50641
 "21000","Kentucky",5,SAOEMP,"Number of jobs",3,"  Agriculture, forestry, fishing, and hunting",388,428,461,510,515,566
 "21000","Kentucky",5,SAOEMP,"Number of jobs",4,"  Mining",86,62,45,30,23,44
 "21000","Kentucky",5,SAOEMP,"Number of jobs",5,"  Utilities",0,0,0,0,0,0
 "21000","Kentucky",5,SAOEMP,"Number of jobs",6,"  Construction",712,712,706,753,822,837
 "21000","Kentucky",5,SAOEMP,"Number of jobs",7,"  Manufacturing",3017,2972,2962,3043,3012,2939
 "21000","Kentucky",5,SAOEMP,"Number of jobs",8,"   Durable goods",1235,1275,1282,1388,1319,1293
 "21000","Kentucky",5,SAOEMP,"Number of jobs",9,"   Nondurable goods",1782,1697,1680,1655,1693,1646
 "21000","Kentucky",5,SAOEMP,"Number of jobs",10,"  Wholesale trade",1720,1700,1737,1750,1702,1689
 "21000","Kentucky",5,SAOEMP,"Number of jobs",11,"  Retail trade",18974,18993,19081,19554,19690,20130
 "21000","Kentucky",5,SAOEMP,"Number of jobs",12,"  Transportation and warehousing",2118,1962,1927,1976,2016,2053
 "21000","Kentucky",5,SAOEMP,"Number of jobs",13,"  Information",74,74,74,73,71,69
 "21000","Kentucky",5,SAOEMP,"Number of jobs",14,"  Finance, insurance, real estate, rental, and leasing",495,479,464,475,483,499
 "21000","Kentucky",5,SAOEMP,"Number of jobs",15,"   Finance and insurance",230,219,210,212,214,224
 "21000","Kentucky",5,SAOEMP,"Number of jobs",16,"   Real estate and rental and leasing",264,260,254,263,269,274
 "21000","Kentucky",5,SAOEMP,"Number of jobs",17,"  Professional and business services",767,782,807,851,902,914
 "21000","Kentucky",5,SAOEMP,"Number of jobs",18,"   Educational services, health care, and social assistance",1026,1096,1148,1178,1219,1247
 "21000","Kentucky",5,SAOEMP,"Number of jobs",19,"   Educational services",970,1040,1092,1121,1161,1189
 "21000","Kentucky",5,SAOEMP,"Number of jobs",20,"   Health care and social assistance",56,55,57,58,58,58
 "21000","Kentucky",5,SAOEMP,"Number of jobs",21,"  Arts, entertainment, recreation, accommodation, and food services",18206,17398,17908,18260,18667,19056
 "21000","Kentucky",5,SAOEMP,"Number of jobs",22,"   Arts, entertainment, and recreation",8599,8850,9281,9407,9845,10287
 "21000","Kentucky",5,SAOEMP,"Number of jobs",23,"   Accommodation and food services",9607,8548,8628,8852,8821,8769
 "21000","Kentucky",5,SAOEMP,"Number of jobs",24,"  Other services, except government",598,593,608,605,599,598
 "21000","Kentucky",5,SAOEMP,"Number of jobs",25," Government",2823,2848,2872,2913,2956,2991
 "21000","Kentucky",5,SAOEMP,"Number of jobs",26,"  Federal",194,201,185,175,179,173
 "21000","Kentucky",5,SAOEMP,"Number of jobs",27,"  State and local",2629,2647,2687,2738,2777,2818
 "22000","Louisiana",5,SAOEMP,"Number of jobs",1,"All Industries",59393,58446,59191,60337,61290,59460
 "22000","Louisiana",5,SAOEMP,"Number of jobs",2," Private Industries",54786,54004,54855,56054,56974,55079
 "22000","Louisiana",5,SAOEMP,"Number of jobs",3,"  Agriculture, forestry, fishing, and hunting",396,376,382,392,378,399
 "22000","Louisiana",5,SAOEMP,"Number of jobs",4,"  Mining",26,27,26,22,25,23
 "22000","Louisiana",5,SAOEMP,"Number of jobs",5,"  Utilities",0,0,0,0,0,0
 "22000","Louisiana",5,SAOEMP,"Number of jobs",6,"  Construction",2563,3000,3117,3267,3084,3099
 "22000","Louisiana",5,SAOEMP,"Number of jobs",7,"  Manufacturing",2463,2464,2457,2480,2537,2606
 "22000","Louisiana",5,SAOEMP,"Number of jobs",8,"   Durable goods",899,911,910,904,948,1031
 "22000","Louisiana",5,SAOEMP,"Number of jobs",9,"   Nondurable goods",1563,1553,1546,1577,1589,1575
 "22000","Louisiana",5,SAOEMP,"Number of jobs",10,"  Wholesale trade",1420,1405,1414,1405,1340,1329
 "22000","Louisiana",5,SAOEMP,"Number of jobs",11,"  Retail trade",22634,22287,22171,22493,22369,21441
 "22000","Louisiana",5,SAOEMP,"Number of jobs",12,"  Transportation and warehousing",3700,3980,4024,4133,4192,4137
 "22000","Louisiana",5,SAOEMP,"Number of jobs",13,"  Information",55,55,55,55,55,55
 "22000","Louisiana",5,SAOEMP,"Number of jobs",14,"  Finance, insurance, real estate, rental, and leasing",489,495,465,479,486,512
 "22000","Louisiana",5,SAOEMP,"Number of jobs",15,"   Finance and insurance",93,88,83,82,81,82
 "22000","Louisiana",5,SAOEMP,"Number of jobs",16,"   Real estate and rental and leasing",397,407,382,397,406,431
 "22000","Louisiana",5,SAOEMP,"Number of jobs",17,"  Professional and business services",541,547,560,583,616,623
 "22000","Louisiana",5,SAOEMP,"Number of jobs",18,"   Educational services, health care, and social assistance",811,862,909,953,1020,1084
